candidateId,strategyVariantId,runs,scenarioCount,bossKillRate,avgExp,medianExp,p10Exp,p90Exp,expStdDev,avgScore,medianScore,p10Score,p90Score,completionRate,avgSurvivalTimeSeconds,avgLevel,avgKills,avgDamageDealt,medianDamageDealt,p10DamageDealt,p90DamageDealt,avgDamageTaken,damageWindowPassRate,avgDamageWindowViolationCount,avgMaxDamageWindowRatio,damageSafetyPenalty,damageDealtStdDev,scoreStdDev,consistencyScore,generalFitnessScore
centered_candidate_000341_75f034e2,centered-gaussian,8,8,0,257.25,52.5,38.1,557.8,549.2019,2670.875,1157,891.4,5053.2,0,152.4875,6.375,135.625,5781.5,1800.5,1410.4,11790.2,158,0,2.875,0.6447,21797.875,10686.1261,4188.7205,-236.5009,257.25
centered_candidate_000156_da4ecce8,centered-gaussian,8,8,0,255.375,63,53.7,568,364.3662,2747.625,1322,1158.6,5096,0,186.475,7.625,128.75,6192.625,2229,1725.6,12893.4,167.875,0,3.625,0.6097,24776.625,7471.6413,2657.1243,-128.4831,255.375
centered_candidate_000241_a3b3cfc3,centered-gaussian,8,8,0,252.125,54.5,27.1,550.5,542.888,2595.625,1121,671.8,5044.4,0,139.475,6.375,133.125,5416.125,1585.5,782,11530.4,167.375,0,2.25,0.8498,19873.5,10530.1928,4174.1115,-244.344,252.125
centered_candidate_000200_b5500781,centered-gaussian,8,8,0,251.375,77,41.4,559,441.6231,2823.375,1483.5,1057,5406.1,0,172.8,7.25,140.125,6016,2707,1750.2,12591.9,164.25,0,3.25,0.5976,23238.875,8466.958,3449.6066,-179.4116,251.375
centered_candidate_000103_67df0a1e,centered-gaussian,8,8,0,247.875,79.5,49.7,549.1,287.7079,2842.875,1550,1160.4,5289,0,181.4,7.875,137,5742.75,2933,1856.2,11356.4,171.125,0,2.875,0.6474,21743.25,5149.2616,2280.0404,-94.154,247.875
search_candidate_000151_67e26412,random-phased,8,8,0,246.25,136,86,485.6,297.0474,2895.75,2140,1586.3,4698.3,0,208.6,8.125,136.5,6619.375,4573,3255.1,11489.4,182.875,0,4.125,0.4567,26503.125,5650.6109,2146.4866,-62.5237,246.25
centered_candidate_000266_f4075a04,centered-gaussian,8,8,0,245.5,57,44.8,526.8,489.1774,2606.5,1237,1086.7,4733.8,0,161.9375,6.75,127.625,5427.375,2146,1634.6,10480,159.25,0,2.5,0.7398,20197.375,8623.375,3474.2257,-199.7887,245.5
search_candidate_000329_d249825b,random-phased,8,8,0,244,54,39.9,621.4,418.8132,2683.75,1218,866.1,5893.1,0,165.5625,7,133.75,5439.625,1940.5,1355.7,12783.5,177.875,0,3.125,0.6483,23624,7615.6326,3284.3561,-169.5066,244
centered_candidate_000257_266a8be2,centered-gaussian,8,8,0,238.5,76,38.1,504.2,448.6847,2662.125,1566,848.4,4840.7,0,155.075,6.875,133.75,5874,2581,1145.4,11669.9,162.625,0,3,0.6572,22367.25,9550.3674,3445.4157,-186.2424,238.5
search_candidate_000046_beacfdc0,random-phased,8,8,0,236.125,53,41.4,535.1,459.8637,2567.5,1214.5,1041.1,4977.2,0,173.5375,6.625,125.375,5754.5,1912.5,1531,12504.6,167.75,0,2.5,0.661,19678.75,9369.6777,3332.4581,-188.5318,236.125
