candidateId,strategyVariantId,runs,scenarioCount,avgScore,medianScore,p10Score,p90Score,completionRate,avgSurvivalTimeSeconds,avgLevel,avgKills,avgDamageTaken,damageWindowPassRate,avgDamageWindowViolationCount,avgMaxDamageWindowRatio,damageSafetyPenalty,scoreStdDev,consistencyScore,generalFitnessScore
centered_candidate_000059_89bca745,centered-gaussian,240,240,1018.925,1009.5,617.7,1434.1,0.9042,118.1854,3.1042,43.7583,53.925,0.2375,1.1917,0.3021,7980.4375,324.0878,455.6561,-5123.2534
centered_candidate_000006_35bbf9f6,centered-gaussian,240,240,1032.3708,1004,629.5,1503.4,0.9125,118.1013,3.1708,44.4042,57.8875,0.1958,1.15,0.3404,8036.5292,342.461,458.2695,-5154.5505
centered_candidate_000139_a0118075,centered-gaussian,240,240,1008.9458,1008,624.1,1445.1,0.8958,118.4283,3.0625,43.4042,56.3792,0.2208,1.1542,0.3275,8006.2208,315.1086,466.5457,-5161.1834
centered_candidate_000090_902cdea0,centered-gaussian,240,240,1007.45,990,616.6,1435.3,0.9375,118.6342,3.05,43.0625,52.4917,0.1917,1.2292,0.2986,8031.7083,315.7813,458.7094,-5161.6346
centered_candidate_000183_973aa56f,centered-gaussian,240,240,1019.1292,1008,606.8,1445.8,0.9542,119.4294,3.1042,43.5292,52.8625,0.2042,1.2667,0.2794,8069.0208,327.9565,442.8218,-5171.8763
centered_candidate_000008_b72b91f0,centered-gaussian,240,240,1037.5083,1024.5,638.4,1498.6,0.9208,118.8254,3.1792,44.4208,54.475,0.1958,1.2125,0.3081,8088.3958,325.8856,475.4572,-5172.2613
centered_candidate_000192_4382edc1,centered-gaussian,240,240,1026.6708,1013,633.2,1481.8,0.9417,118.919,3.1708,43.7833,54.5333,0.1958,1.2458,0.2935,8093.6667,331.4755,467.4622,-5178.5643
centered_candidate_000011_0b50e857,centered-gaussian,240,240,1030.65,1007,620.9,1463.8,0.9625,119.499,3.175,43.6375,52.525,0.1917,1.2792,0.275,8116.6,320.329,460.7355,-5187.2958
centered_candidate_000131_4ee42e3e,centered-gaussian,240,240,1037.8208,1023,647.4,1479,0.9708,119.6869,3.1833,44.1875,53.1667,0.1792,1.275,0.2864,8174.8625,320.2217,487.2891,-5200.8327
centered_candidate_000081_7a0a9db1,centered-gaussian,240,240,1020.5333,998.5,600.7,1517.4,0.8958,117.8935,3.1042,44.1583,57.8833,0.2125,1.1333,0.3392,8032.8083,336.958,432.221,-5204.0233
centered_candidate_000190_beceddb1,centered-gaussian,240,240,1023.1,1004,626,1461.8,0.925,118.8312,3.1458,43.4583,53.575,0.2042,1.2542,0.2884,8094.5292,327.8396,462.0802,-5209.1971
centered_candidate_000097_f660e629,centered-gaussian,240,240,1019.9625,1014.5,611.9,1431.3,0.9583,119.0221,3.0958,43.5542,52.6625,0.1833,1.2917,0.2749,8121.4917,321.4827,451.1587,-5210.7224
search_candidate_000062_18539d0e,random-phased,240,240,996.7,959,611.8,1416.2,0.85,117.4667,3.0375,43.2875,58.1042,0.2625,1.0833,0.3591,7957.9833,348.0349,437.7825,-5211.9503
centered_candidate_000202_7c7ab006,centered-gaussian,240,240,1035.6208,1028.5,619.7,1498.8,0.8875,118.0688,3.1792,44.6125,56.9625,0.2167,1.1417,0.3432,8079.9875,350.3696,444.5152,-5216.9306
centered_candidate_000068_89578f39,centered-gaussian,240,240,993.1958,969.5,611.7,1389.2,0.8833,118.5625,2.9792,42.7125,55.1042,0.2167,1.1583,0.324,8005.9,312.3269,455.5366,-5217.7262
centered_candidate_000017_8d555600,centered-gaussian,240,240,1031.0958,1016,644.6,1500.1,0.9208,118.854,3.1375,44.1583,54.4083,0.1958,1.2042,0.3142,8128.5375,331.2825,478.9587,-5219.1848
search_candidate_000208_75988916,random-phased,240,240,990.2458,966,606.7,1466.6,0.85,117.0742,3.1,42.1333,59.4833,0.2542,1.0708,0.362,7963.3875,335.3359,439.032,-5221.8489
centered_candidate_000094_413e86de,centered-gaussian,240,240,1005.6458,1000,632.8,1393,0.95,119.2806,3,42.8917,50.4333,0.1833,1.2917,0.2791,8134.2208,308.1953,478.7023,-5233.9741
search_candidate_000044_8e35ba0c,random-phased,240,240,1067.6042,1022.5,662.9,1547.9,0.9167,118.5058,3.2667,46.1208,55.1333,0.225,1.2,0.3193,8191.4417,352.0781,486.8609,-5236.0165
centered_candidate_000189_7b5f7cbb,centered-gaussian,240,240,1022.6417,1003.5,620.6,1490.2,0.9333,118.824,3.1417,43.5542,52.425,0.1958,1.2708,0.2883,8148.4458,330.1656,455.5172,-5260.2739
centered_candidate_000110_38a45e20,centered-gaussian,240,240,1036.575,998,612.7,1530.1,0.8917,118.1306,3.15,44.7667,53.8667,0.2375,1.2083,0.3057,8108.5167,350.2311,437.5845,-5261.1612
centered_candidate_000027_1d8f98bd,centered-gaussian,240,240,1059.1042,1040,625.7,1575.3,0.9417,118.2813,3.2583,45.6875,54.775,0.2333,1.2667,0.2885,8212.1708,353.3806,449.0097,-5261.5161
centered_candidate_000217_b858866e,centered-gaussian,240,240,1015.475,998.5,601.7,1464.8,0.8958,118.38,3.125,43.4208,56.0167,0.2208,1.1667,0.3279,8087.8667,335.2956,434.0522,-5263.0075
centered_candidate_000130_09f39722,centered-gaussian,240,240,999.8458,970,601.8,1451.2,0.9042,118.0127,3.0708,42.7833,56.5375,0.1917,1.1625,0.3397,8080.8875,326.9629,438.3185,-5275.8276
centered_candidate_000025_e6c2f2bc,centered-gaussian,240,240,1025.6667,990.5,625.7,1488.8,0.95,118.991,3.1333,43.7375,53.9292,0.2,1.2792,0.2847,8189.6708,335.0866,458.1567,-5285.2115
centered_candidate_000212_2ca2a351,centered-gaussian,240,240,1030.9083,1002,609.9,1544.4,0.8625,117.396,3.1625,44.6292,57.6125,0.2167,1.1375,0.3422,8100.0667,349.5886,435.1057,-5287.6561
centered_candidate_000082_5c27f01d,centered-gaussian,240,240,1031.2208,1010,645.5,1475.6,0.9458,118.9725,3.1917,44.0125,53.2333,0.1917,1.2625,0.2982,8226.625,326.1723,482.4139,-5293.4053
centered_candidate_000147_21bcc8dc,centered-gaussian,240,240,1000.9458,969.5,621.6,1435.8,0.8875,117.9862,3.025,43.2917,56.3667,0.25,1.1583,0.3334,8101.675,323.5455,459.8273,-5295.9083
centered_candidate_000154_34d7ba50,centered-gaussian,240,240,1017.4208,989,625,1486,0.9417,118.844,3.0875,43.5458,53.1917,0.1875,1.2583,0.2982,8186.6583,331.1926,459.4037,-5299.3094
centered_candidate_000092_94da64e0,centered-gaussian,240,240,1015.5083,1011.5,616.8,1439.8,0.9125,117.8012,3.1208,43.6167,56.1375,0.25,1.2375,0.299,8178.125,325.2065,454.1968,-5315.968
centered_candidate_000071_ef0061f8,centered-gaussian,240,240,996.5708,977.5,578.6,1467.4,0.825,116.5096,3.0583,42.85,57.6333,0.2417,1.1083,0.3561,8029.0042,338.8886,409.1557,-5323.581
centered_candidate_000050_d40e5b1d,centered-gaussian,240,240,1022.8625,1006,621.2,1477.6,0.9292,118.7279,3.1125,43.7917,53.225,0.1792,1.2792,0.2877,8212.4958,329.3004,456.5498,-5326.3667
centered_candidate_000146_cbcb93c2,centered-gaussian,240,240,990.9417,977.5,608.6,1462.7,0.875,117.73,3.0125,42.8125,56.8208,0.225,1.15,0.3431,8106.5375,319.7477,448.7262,-5328.9154
centered_candidate_000216_50ba8014,centered-gaussian,240,240,1011.9792,997,616.7,1473,0.8792,117.7817,3.1167,43.675,58.8542,0.2208,1.1375,0.3546,8160.25,338.2077,447.5962,-5344.8857
centered_candidate_000195_1bcca0f3,centered-gaussian,240,240,1031.4625,1002.5,624,1463.3,0.9125,118.8048,3.1625,44.2,54.55,0.1958,1.25,0.3021,8227.6292,342.8049,452.5976,-5351.7776
centered_candidate_000148_02d80e2b,centered-gaussian,240,240,982.4833,973,622.8,1372.2,0.9292,118.6458,2.9792,41.925,53.6542,0.2292,1.2625,0.2837,8193.1,298.0911,473.7544,-5356.3282
centered_candidate_000202_6187824a,centered-gaussian,240,240,1025.2667,1011,628.8,1488.3,0.8875,118.3379,3.1625,43.9417,58.825,0.2583,1.2375,0.3033,8214.8708,330.2477,463.6762,-5359.6137
centered_candidate_000047_28bbbb6c,centered-gaussian,240,240,1038.5375,1025.5,607,1527.2,0.9,118.3367,3.175,44.7792,55.4583,0.2792,1.2208,0.3086,8231.1,348.5296,432.7352,-5363.9184
centered_candidate_000085_58aebf75,centered-gaussian,240,240,988.1,957,617.9,1381.6,0.8708,117.9135,2.9625,42.725,58.4208,0.2375,1.1333,0.35,8142.5917,302.9901,466.405,-5371.4363
centered_candidate_000164_8bcc6dfc,centered-gaussian,240,240,1019.0708,1008.5,640.4,1459.5,0.95,119.4521,3.1208,43.3917,54.2667,0.1958,1.3083,0.2785,8298.6292,314.1827,483.3086,-5375.8249
centered_candidate_000204_0453bc85,centered-gaussian,240,240,1028.4083,1014.5,624.4,1526.4,0.9083,118.4319,3.15,44.3083,59.1625,0.2,1.1958,0.3269,8258.0917,338.7448,455.0276,-5382.329
centered_candidate_000167_3229812f,centered-gaussian,240,240,1011.9875,983,614.9,1489.1,0.8583,117.4994,3.1083,43.7292,58.9833,0.2708,1.125,0.3494,8171.7208,336.4026,446.6987,-5385.2605
centered_candidate_000051_207c989d,centered-gaussian,240,240,1029.0125,1021.5,634.8,1482.4,0.8917,118.3702,3.125,44.35,55.1542,0.2042,1.2083,0.3209,8264.2542,325.4932,472.0534,-5390.0836
centered_candidate_000066_51f106b3,centered-gaussian,240,240,1025.0625,1009.5,614.8,1501.2,0.9458,119.1258,3.15,43.6667,54.375,0.1875,1.2917,0.2891,8297.0708,329.2233,450.1884,-5395.4297
centered_candidate_000027_49d39c0b,centered-gaussian,240,240,1007.0083,972.5,608.7,1435.5,0.8833,117.9621,3.0667,43.4458,57.7583,0.2458,1.175,0.3361,8194.775,326.6435,445.3783,-5396.552
search_candidate_000004_455ea0a9,random-phased,240,240,1046.1583,1009.5,637.3,1532.3,0.9042,118.6102,3.2625,44.8667,59.8292,0.2042,1.2208,0.3277,8296.4583,350.6759,461.962,-5401.6785
search_candidate_000121_3a5dd387,random-phased,240,240,958.9875,933.5,628,1340.3,0.825,116.824,2.9542,40.4958,57.1833,0.2792,1.075,0.3619,8110.1083,292.4492,481.7754,-5415.4607
centered_candidate_000146_98ce0b10,centered-gaussian,240,240,1022.8583,990.5,627.9,1503.7,0.8875,117.5435,3.175,43.7625,56.9333,0.25,1.25,0.3079,8256.1208,346.2329,454.7835,-5417.4391
centered_candidate_000018_94320479,centered-gaussian,240,240,1019.7333,1000.5,611,1495.8,0.8875,118.2842,3.1458,43.75,56.775,0.225,1.25,0.3027,8247.9542,337.6878,442.1561,-5419.2084
centered_candidate_000213_e3b492c2,centered-gaussian,240,240,1033.7458,1011,649.5,1481.1,0.9417,119.0944,3.1542,44.2667,53.2958,0.2125,1.3167,0.2716,8355.7125,321.4539,488.773,-5419.4908
centered_candidate_000141_53fe7951,centered-gaussian,240,240,1020.8333,1013.5,616,1478.2,0.9417,119.3973,3.1208,43.6458,54.7542,0.2,1.3125,0.2747,8323.1167,322.678,454.661,-5425.6023
centered_candidate_000038_2aabcd09,centered-gaussian,240,240,1031.2542,1014.5,624.8,1481.4,0.9458,119.4352,3.1417,44.0417,53.1917,0.1917,1.3167,0.2818,8363.1917,335.242,457.179,-5446.0626
centered_candidate_000071_607b8ee2,centered-gaussian,240,240,1009.5208,998,613.1,1410.9,0.875,117.3431,3.0958,43.5792,56.6958,0.2125,1.1833,0.3407,8256.575,331.6982,447.2509,-5448.9138
centered_candidate_000005_2ae1a357,centered-gaussian,240,240,1002.8083,982.5,603.9,1521,0.8708,117.4017,3.0833,43.0708,56.2083,0.1875,1.225,0.3211,8232.1542,345.0697,431.3651,-5453.1564
centered_candidate_000105_3cf59e35,centered-gaussian,240,240,1011.1292,980,593.4,1451.6,0.8708,117.6415,3.1083,43.3208,55.8792,0.2042,1.175,0.3367,8244.25,330.7301,428.035,-5463.7135
centered_candidate_000205_2ce727d2,centered-gaussian,240,240,1021.9625,1023,635.9,1467.5,0.9292,119.2527,3.1458,43.5375,56.0875,0.175,1.2833,0.2956,8375.6708,323.4273,474.1864,-5469.0071
centered_candidate_000122_bf53ba16,centered-gaussian,240,240,1026.8667,978,610.9,1519.3,0.8583,118.0829,3.1583,44.2667,59.8833,0.2292,1.2,0.3332,8268.4833,342.366,439.717,-5474.0365
centered_candidate_000030_13f90b17,centered-gaussian,240,240,1052.4583,1026.5,641.2,1602.6,0.9292,118.3013,3.2542,45.1375,54.2083,0.1708,1.2917,0.2995,8410.4,358.346,462.027,-5474.2342
centered_candidate_000211_e4d069c4,centered-gaussian,240,240,1034.9917,1013,624.9,1500.1,0.9,118.5123,3.175,44.3708,57.8333,0.1917,1.1917,0.3398,8348.9708,337.1374,456.3313,-5474.9866
centered_candidate_000037_7087fb64,centered-gaussian,240,240,1004.4292,992.5,624.9,1427.5,0.875,117.5923,3.0625,43.4792,57.9292,0.1833,1.1833,0.3475,8289.3458,329.6509,460.0746,-5479.6768
centered_candidate_000010_71872881,centered-gaussian,240,240,980.6,954.5,604.7,1382.2,0.8667,117.3956,2.9583,42.4,58.6625,0.2167,1.1417,0.3572,8229.6167,315.2608,447.0696,-5484.3922
search_candidate_000117_e9d92fc7,random-phased,240,240,1056.0083,1032,660.3,1547.8,0.9458,119.4981,3.2625,45.0917,55.6833,0.2083,1.3208,0.2854,8463.1125,346.0776,487.2612,-5486.2464
centered_candidate_000166_fa60f709,centered-gaussian,240,240,1040.9958,1019,637.7,1504.1,0.9417,118.1554,3.225,44.7917,56.9208,0.225,1.2708,0.3063,8423.6958,348.7334,463.3333,-5491.12
search_candidate_000103_65abc89a,random-phased,240,240,1050.9875,1007,613.6,1565.1,0.9208,118.4881,3.2917,44.9417,57.8792,0.2,1.2917,0.2943,8401.8792,355.206,435.997,-5506.7195
centered_candidate_000074_a77885bd,centered-gaussian,240,240,1017.1375,1007.5,625.2,1451.2,0.8458,117.1983,3.15,44.0958,60.8708,0.2125,1.1417,0.3667,8322.7792,332.0164,459.1918,-5522.3016
centered_candidate_000030_e8263011,centered-gaussian,240,240,985.35,959,626.7,1392.9,0.8917,118.4133,2.9458,42.725,57.1125,0.2,1.2167,0.3364,8329.4,312.9064,470.2468,-5534.1046
centered_candidate_000004_82ee52b4,centered-gaussian,240,240,1017.4042,1021,618.1,1451.1,0.95,119.1196,3.0667,43.6,52.8875,0.1208,1.3292,0.2892,8450.2542,311.2399,462.48,-5540.118
centered_candidate_000194_fc47f82c,centered-gaussian,240,240,1006.8042,993,611.5,1439.2,0.9208,118.4885,3.1042,42.8625,56.275,0.1833,1.275,0.3065,8389.1875,332.3259,445.3371,-5542.3152
centered_candidate_000042_3f3a41c2,centered-gaussian,240,240,1028.4917,1007,632.3,1490.3,0.9208,118.5371,3.1542,44.35,57.5542,0.2042,1.2542,0.319,8439.2458,326.1775,469.2113,-5545.8163
centered_candidate_000161_41012bae,centered-gaussian,240,240,1021.725,1015.5,624.6,1430,0.95,119.4531,3.1375,43.4292,54.675,0.1542,1.3208,0.2905,8469.3625,323.3494,462.9253,-5554.8774
centered_candidate_000007_ac933e2d,centered-gaussian,240,240,1032.4917,1012.5,635.6,1520.4,0.875,118.2698,3.1667,44.4667,58.5083,0.2,1.1917,0.3445,8416.25,325.2088,472.9956,-5559.0701
centered_candidate_000039_d7becafb,centered-gaussian,240,240,1026.2667,1006.5,625.7,1485.2,0.9542,119.2808,3.1625,43.6417,53.1625,0.1625,1.3333,0.2867,8481.8208,325.148,463.126,-5562.6071
centered_candidate_000078_848e0fd7,centered-gaussian,240,240,1001.7083,973.5,586.4,1452.2,0.85,117.3667,3.1,43.0917,59.3375,0.2167,1.15,0.361,8316.9208,338.983,416.9085,-5577.1391
centered_candidate_000174_464d11ff,centered-gaussian,240,240,1025.4417,1013,607.7,1502.2,0.8792,118.2083,3.1583,44.225,58.225,0.2333,1.25,0.3111,8415.3458,335.978,439.711,-5585.2731
centered_candidate_000011_956f6f7e,centered-gaussian,240,240,1000.5208,985,614.8,1421.3,0.9167,118.5817,3.0708,42.6167,56.4708,0.2125,1.2625,0.3125,8430.5333,313.1122,458.2439,-5591.6283
centered_candidate_000099_10fce0cb,centered-gaussian,240,240,1029.55,1011,627.4,1464.1,0.9583,119.3917,3.175,44.0042,54.5792,0.1583,1.325,0.2905,8521.7417,328.5553,463.1223,-5592.1494
centered_candidate_000077_008e4802,centered-gaussian,240,240,1023.2917,992.5,620.2,1488.1,0.8792,117.3344,3.1,44.2208,54.5333,0.2333,1.2625,0.3055,8421.2958,345.7435,447.3282,-5595.5762
centered_candidate_000005_e307f6e5,centered-gaussian,240,240,1022.825,1007.5,595.7,1420.4,0.8792,117.8392,3.1042,44.3875,57.8667,0.1667,1.2042,0.3437,8411.7708,335.9096,427.7452,-5596.6511
centered_candidate_000209_92771c22,centered-gaussian,240,240,988.6083,945.5,606.8,1433.7,0.8625,117.1485,2.9708,42.9208,56.4333,0.2292,1.2042,0.3252,8341.3083,337.5522,438.0239,-5599.5204
centered_candidate_000187_78d737f4,centered-gaussian,240,240,1027.4208,1004.5,621.5,1488.4,0.9208,118.4608,3.1542,44.1333,57.2125,0.1667,1.2792,0.3197,8480.8333,345.8556,448.5722,-5602.3003
centered_candidate_000084_754f7a74,centered-gaussian,240,240,1031.2875,1019,605.3,1505.3,0.9042,118.0408,3.2083,44.1792,57.425,0.15,1.2708,0.3226,8474.6083,344.4148,433.0926,-5614.2971
centered_candidate_000009_bc0fdba9,centered-gaussian,240,240,1018.1792,996.5,613.7,1494.1,0.8917,118.0346,3.1292,43.975,59.1917,0.2083,1.2458,0.329,8446.5542,341.3226,443.0387,-5615.7628
centered_candidate_000033_32ceceb2,centered-gaussian,240,240,994.8917,976.5,631.9,1409.8,0.8583,117.7679,3.0208,43.3,60.95,0.2083,1.1542,0.3637,8399.8833,324.9756,469.4122,-5617.8834
centered_candidate_000142_0c00830b,centered-gaussian,240,240,1003.9375,992.5,609.9,1426.1,0.9458,119.0281,3.0833,42.6542,53.8083,0.1792,1.3375,0.2814,8493.0833,321.4651,449.1674,-5623.4355
centered_candidate_000163_84fac9e4,centered-gaussian,240,240,1010.6208,1010.5,616.9,1462.7,0.9333,118.87,3.1,43.2792,55.5542,0.1583,1.3208,0.2921,8505.5958,320.4548,456.6726,-5626.9626
centered_candidate_000208_2067ea67,centered-gaussian,240,240,1020.9708,997.5,613,1525.4,0.875,117.5931,3.1458,43.9083,58.0667,0.2042,1.2167,0.336,8450.5583,353.7935,436.1033,-5636.1962
centered_candidate_000047_73aee19d,centered-gaussian,240,240,1021.7292,997.5,606.9,1483.6,0.9333,118.8073,3.1375,43.7792,55.7583,0.1667,1.3083,0.3001,8510.4625,332.1503,440.8249,-5637.5601
centered_candidate_000119_336e9297,centered-gaussian,240,240,992.35,980,589,1403.3,0.9417,118.5352,2.9917,42.4583,53.1875,0.125,1.325,0.2952,8484.1333,318.1655,429.9172,-5652.5498
centered_candidate_000140_d1c2f0f8,centered-gaussian,240,240,1030.1708,1018,621.9,1470.3,0.9375,119.3975,3.1625,44.0667,56.725,0.1708,1.3375,0.2918,8567.3667,336.4201,453.6899,-5660.4599
centered_candidate_000202_4b5a66c8,centered-gaussian,240,240,1023.0667,1017.5,608.7,1443.3,0.9458,118.876,3.1458,43.9208,55.0375,0.1958,1.3042,0.3075,8581.3875,325.2293,446.0854,-5681.8234
centered_candidate_000208_6a64ad1a,centered-gaussian,240,240,1026.0125,995.5,613.8,1484.3,0.8833,118.1546,3.125,44.3583,58.0833,0.2083,1.2208,0.3386,8516.1667,342.7063,442.4469,-5686.5721
centered_candidate_000004_d614e07a,centered-gaussian,240,240,1007.0875,985,589.2,1512.2,0.8167,116.6435,3.1125,43.625,60.1333,0.2083,1.1625,0.3609,8419.8167,350.4038,413.9981,-5702.2833
centered_candidate_000079_2690b116,centered-gaussian,240,240,1005.6375,992,602.9,1439.5,0.875,117.5381,3.0958,43.45,58.8042,0.1917,1.2208,0.3495,8500.3167,335.7329,435.0336,-5708.5057
centered_candidate_000101_7ab75fdd,centered-gaussian,240,240,1010.8,988,611,1519.7,0.8667,117.6304,3.0875,43.6542,58.5542,0.2125,1.2042,0.3461,8501.1625,342.5065,439.7468,-5709.3971
centered_candidate_000068_1b32bc34,centered-gaussian,240,240,991.0083,982,587.9,1420.2,0.825,115.9019,3.0625,42.9208,60.3792,0.2125,1.1375,0.3838,8451.7833,340.1058,417.8471,-5742.4762
centered_candidate_000044_fe11d669,centered-gaussian,240,240,1040.0042,1034,602,1530.8,0.9208,118.47,3.2042,44.6208,55.8125,0.1833,1.3167,0.3034,8640.5375,346.3089,428.8456,-5750.3618
centered_candidate_000018_ad3ff767,centered-gaussian,240,240,1029.1,1010.5,624.9,1484.4,0.8667,117.7567,3.1333,44.6667,57.9083,0.225,1.2417,0.3351,8602.3708,334.1063,457.8468,-5768.2554
centered_candidate_000197_8bd17ee8,centered-gaussian,240,240,1027.125,1007,602.8,1513.4,0.9292,118.9852,3.1625,44.0333,57.2,0.1667,1.3417,0.2964,8641.7583,342.6458,431.4771,-5768.2558
centered_candidate_000119_902f38c5,centered-gaussian,240,240,1020.175,1021,596.7,1483,0.8875,117.4085,3.15,44.0125,58.725,0.1917,1.2083,0.3611,8597.2833,335.0778,429.1611,-5768.7639
search_candidate_000113_921ebbd3,random-phased,240,240,1079.8125,1043,642.9,1599.8,0.9417,118.9175,3.3292,46.7292,55.8875,0.1583,1.35,0.3085,8775.6292,366.5131,459.6434,-5791.6326
centered_candidate_000026_38f7b1df,centered-gaussian,240,240,1021.6583,997.5,623.8,1469.5,0.95,119.0787,3.1167,43.675,54.6792,0.1333,1.3542,0.2995,8694.9875,336.9308,455.3346,-5792.9253
centered_candidate_000025_e0dfe574,centered-gaussian,240,240,984.7542,963,606,1409.1,0.8125,117.2421,3.0458,42.5667,64.4708,0.2292,1.1417,0.3836,8504.5583,321.605,445.1975,-5805.3252
centered_candidate_000162_ee508f42,centered-gaussian,240,240,971.6542,934.5,589.5,1384.3,0.7958,115.42,2.9792,42.6417,62.975,0.2333,1.1542,0.376,8444.9792,338.0446,420.4777,-5806.2506
centered_candidate_000180_5385767e,centered-gaussian,240,240,1032.1333,1009,613.9,1481.6,0.8917,118.0465,3.1792,44.6833,59.5833,0.1875,1.2708,0.3341,8680.8917,337.5554,445.1223,-5828.9827
centered_candidate_000054_214e5b78,centered-gaussian,240,240,1006.0167,968,601.7,1481.3,0.8375,116.8992,3.0625,43.875,61.2417,0.1917,1.1708,0.3768,8576.6833,344.6626,429.3687,-5836.7392
centered_candidate_000196_e530b93e,centered-gaussian,240,240,1016.9125,1011,606.9,1479.3,0.9333,118.6885,3.1125,43.5708,54.7833,0.1458,1.3667,0.2938,8730.2792,333.1909,440.3045,-5855.6515
centered_candidate_000067_cb2d661b,centered-gaussian,240,240,997.4375,965,608.6,1479.7,0.8583,117.1452,3.0458,43.2417,60.4625,0.2292,1.2,0.3619,8615.3042,334.9624,441.1188,-5857.1458
search_candidate_000007_a8d6518e,random-phased,240,240,1027.3833,986,644.3,1512.4,0.8917,117.6183,3.15,44.5292,56.95,0.2167,1.275,0.3252,8715.2917,347.5511,470.5244,-5857.3119
centered_candidate_000058_aa3bc564,centered-gaussian,240,240,1013.6083,1006,628.9,1462.1,0.9458,119.2594,3.0917,43.4208,56.3,0.1375,1.35,0.3063,8765.5792,321.5178,468.1411,-5864.3211
centered_candidate_000126_b00b647c,centered-gaussian,240,240,1029.3333,1000,629,1509.3,0.875,117.7798,3.15,44.7875,59.8583,0.2083,1.2208,0.358,8705.7292,336.0274,460.9863,-5865.4013
centered_candidate_000194_e4a6892e,centered-gaussian,240,240,1007.5083,1002,628.3,1391.7,0.875,117.596,3.0792,43.5333,59.625,0.1958,1.2125,0.3582,8690.9375,315.0637,470.7681,-5867.8019
centered_candidate_000173_4c27f2b7,centered-gaussian,240,240,1029.025,1006,628.9,1474.3,0.925,119.1042,3.175,44.0792,56.9667,0.1583,1.3375,0.3082,8760.8417,341.9266,457.9367,-5869.082
centered_candidate_000141_e9fef9fc,centered-gaussian,240,240,1012.675,1004,568,1512.3,0.825,116.1817,3.1708,43.75,61.275,0.2625,1.2042,0.3519,8600.8708,362.4839,386.7581,-5879.2926
search_candidate_000187_8cf3d6cf,random-phased,240,240,1063.0125,1026.5,614.2,1545.4,0.925,119.024,3.2708,45.975,57.1083,0.1917,1.3417,0.307,8815.4875,351.2589,438.5705,-5893.1168
centered_candidate_000051_732d6867,centered-gaussian,240,240,1023.775,997.5,602.6,1483.9,0.875,117.8519,3.1667,44.2833,58.9833,0.1833,1.2792,0.3308,8705.1375,353.7577,425.7211,-5896.284
centered_candidate_000041_b71ce8d3,centered-gaussian,240,240,1020.1708,1019.5,616.6,1488.4,0.9333,118.5042,3.1208,43.9833,56.7375,0.1542,1.3458,0.3111,8787.6708,338.499,447.3505,-5898.8365
centered_candidate_000103_a52b8f89,centered-gaussian,240,240,1025.8667,992.5,611.6,1512.1,0.9292,118.8898,3.1625,43.8042,55.7542,0.1208,1.3375,0.316,8783.2042,351.1065,436.0468,-5912.8621
centered_candidate_000134_fa4db418,centered-gaussian,240,240,1026.8417,1012.5,635.9,1481.7,0.95,119.1575,3.1625,43.7667,56.4875,0.1583,1.3667,0.3042,8857.5917,333.0556,469.3722,-5932.3911
centered_candidate_000123_28135f4f,centered-gaussian,240,240,1022.4833,1004,631.4,1471.1,0.9417,119.5306,3.15,43.4292,56.3958,0.1417,1.3792,0.294,8843.6042,314.3066,474.2467,-5935.1955
centered_candidate_000214_d28cc5da,centered-gaussian,240,240,1008.175,993,617,1389.6,0.8542,117.5131,3.15,43.3042,61.8167,0.2083,1.2042,0.3664,8727.0708,323.5974,455.2013,-5939.3486
centered_candidate_000109_de985960,centered-gaussian,240,240,999.4917,996,607.3,1438.1,0.8417,116.9531,3.075,43.3083,59.7917,0.2125,1.2292,0.3508,8698.8083,335.9405,439.3298,-5940.9981
centered_candidate_000171_ab3f2cd6,centered-gaussian,240,240,1019.4875,1010.5,627.9,1476,0.925,118.7921,3.1333,43.7833,57.9125,0.2042,1.4,0.2786,8833.2917,320.9773,467.4113,-5945.4296
centered_candidate_000157_f5c1b3c6,centered-gaussian,240,240,999.3042,980,612.9,1415.5,0.8708,117.5467,3.0542,43.175,59.4375,0.1708,1.225,0.3693,8737.2792,318.1776,453.8112,-5950.4572
centered_candidate_000063_bbdbf141,centered-gaussian,240,240,1015.5958,995.5,609.6,1489.1,0.95,119.239,3.1458,43.3083,57.175,0.15,1.3667,0.3021,8842.8125,320.7853,449.2074,-5955.9437
centered_candidate_000118_116181c1,centered-gaussian,240,240,1039.7792,1019.5,623.7,1491.1,0.95,119.2677,3.1833,44.5917,54.6667,0.1333,1.3875,0.2952,8903.975,351.7191,447.8404,-5975.8297
centered_candidate_000065_859b1677,centered-gaussian,240,240,1029.7042,993,616.7,1555.1,0.9542,119.4885,3.175,44.1292,58.1458,0.1542,1.3625,0.306,8898.2083,350.1214,441.6393,-5994.5018
centered_candidate_000079_53316150,centered-gaussian,240,240,1030.4208,1036,613.6,1470.7,0.9292,119.0425,3.1542,44.325,56.1417,0.1208,1.3833,0.303,8912.2125,334.978,446.111,-6010.7406
centered_candidate_000218_93e743c3,centered-gaussian,240,240,1017.2458,1002,601.6,1475.1,0.9125,118.4515,3.1292,43.7208,57.2875,0.1708,1.3542,0.316,8881.1292,337.7319,432.7341,-6036.6497
centered_candidate_000128_31425b24,centered-gaussian,240,240,1046.9375,1015,605.1,1526.9,0.8708,117.4633,3.2417,45.6083,59.85,0.2,1.2625,0.3471,8880.05,361.5653,424.3174,-6043.0122
