candidateId,strategyVariantId,runs,scenarioCount,avgExp,medianExp,p10Exp,p90Exp,expStdDev,avgScore,medianScore,p10Score,p90Score,completionRate,avgSurvivalTimeSeconds,avgLevel,avgKills,avgDamageDealt,medianDamageDealt,p10DamageDealt,p90DamageDealt,avgDamageTaken,damageWindowPassRate,avgDamageWindowViolationCount,avgMaxDamageWindowRatio,damageSafetyPenalty,damageDealtStdDev,scoreStdDev,consistencyScore,generalFitnessScore
search_candidate_000146_a71610f5,random-phased,90,90,25.5778,16,4,60.3,28.6988,623.2,469,148.9,1395.9,0.0889,73.2111,2.3667,31.9778,839.2667,628.5,197.8,1881.8,109.4556,0.0556,1.3333,0.8443,14392.9333,760.9227,506.1637,-10.3494,25.5778
search_candidate_000103_00f7daaa,random-phased,90,90,25.4222,15,4.9,48.3,28.2229,615.3667,478,156.4,1252.4,0.0778,74.1656,2.3889,30.8,805.1778,601,218,1669.1,111.9889,0.0333,1.4444,0.8345,14992.1556,697.1082,504.8353,-9.2115,25.4222
search_candidate_000013_cb732d18,random-phased,90,90,25.2222,14.5,4,51.9,27.6187,658.3667,516,177.3,1296.1,0.1889,78.8367,2.4111,33.9333,892.3889,643,210,1920.4,107.8444,0.0333,1.4556,0.8075,14772.1111,730.291,477.5855,-9.8094,25.2222
search_candidate_000154_9b867405,random-phased,90,90,25.1333,17,4,52.1,26.7682,645.5667,511.5,170.9,1429.4,0.1,77.91,2.4333,32.2222,872.1444,685.5,238,1695.2,109.3111,0.0444,1.4222,0.8172,14661.1333,731.1426,484.8535,-9.3841,25.1333
search_candidate_000137_31cf1cf0,random-phased,90,90,25.0111,14.5,5,58.5,28.5624,593.4778,435.5,155.3,1406.4,0.0778,69.3261,2.3333,30.4,778.4889,543,180.7,1683.2,108.7778,0.0444,1.3111,0.8553,14238.0222,763.8067,509.8843,-9.2812,25.0111
search_candidate_000120_3a1b6e5c,random-phased,90,90,24.7889,16.5,5,49.2,26.9598,682.0667,533.5,221.2,1291.3,0.2,85.5478,2.4333,33,914.9556,715,297.6,1919.8,103.6778,0.0556,1.4,0.7803,14153.6333,670.2578,465.6582,-8.4799,24.7889
search_candidate_000077_37bf72e6,random-phased,90,90,24.5556,16,4,54.3,25.0533,654.1444,519,149.7,1335.1,0.1556,80.6356,2.3333,33.0556,899.4667,690,229.4,1850.4,107.7667,0.0444,1.5333,0.773,14961.1111,712.1296,482.6065,-8.5267,24.5556
search_candidate_000012_639d187d,random-phased,90,90,24.4667,20,6,55.4,18.9192,729.9444,647,320.3,1276.5,0.3111,94.86,2.4333,34.0222,1003.3778,886,425.1,1646.5,91.5333,0.0778,1.3667,0.6706,12923.6333,618.4099,401.7597,-3.4596,24.4667
search_candidate_000097_301f1e8f,random-phased,90,90,24.3778,15,5,48.3,27.3628,576.4111,459.5,171.6,1064.4,0.0556,69.2122,2.4,28.5889,732.3889,580.5,199.5,1345.7,112.3889,0.0333,1.3444,0.8824,14758.0333,615.1714,447.6131,-8.6814,24.3778
search_candidate_000139_396283a0,random-phased,90,90,24.3444,19,5.9,54.3,21.415,739.6333,660,286.8,1369.2,0.3222,95.5761,2.4111,34.7778,1029.1889,925.5,469.8,1989.7,90.1889,0.1333,1.2333,0.6781,12204.0889,648.8004,436.0426,-4.8075,24.3444
search_candidate_000093_6bf4c6b5,random-phased,90,90,23.9,14.5,5,55.1,24.779,606.1444,460.5,168.6,1278.2,0.1,73.7806,2.3333,30.8778,815.8556,589,236.7,1624.2,110.4667,0.0333,1.2889,0.8755,14248.3,681.8715,450.599,-7.3895,23.9
search_candidate_000117_e9eda91a,random-phased,90,90,23.8889,15,4,43.2,24.7514,606.4222,498,159.9,1100,0.0889,74.6083,2.3444,30.1556,803.8778,649,229.9,1499.4,111.1111,0.0333,1.4111,0.8449,14888.3667,657.0066,451.6791,-8.3757,23.8889
search_candidate_000065_88aab60a,random-phased,90,90,23.7889,15,4.9,52.1,23.6001,626.7889,539,159.7,1267.5,0.0556,77.1094,2.3444,32.1222,858.5,661,214.3,1704.3,112.8444,0.0333,1.5333,0.824,15459.8889,658.5769,438.5438,-6.9001,23.7889
search_candidate_000073_575d321c,random-phased,90,90,23.7556,14,4,44.1,28.3554,652.7111,523,167.2,1341.4,0.1667,83.1772,2.4222,31.7778,876.0667,660,254.2,1571.7,105.0222,0.0444,1.4556,0.7796,14555.5778,754.3357,496.7748,-10.1777,23.7556
search_candidate_000135_d1c3becc,random-phased,90,90,23.7556,13.5,4,50,30.2469,618.3111,470.5,164.6,1472.6,0.0889,78.3017,2.2778,30.9111,849.8667,641,214.3,1877.4,108.5556,0.0444,1.3333,0.8386,14358.3444,776.8367,531.7693,-11.1234,23.7556
search_candidate_000063_2cba61a8,random-phased,90,90,23.7444,17,4,46,23.8935,645.0889,540,168.5,1255.6,0.1667,79.3672,2.3444,32.8,870.0222,676.5,219.9,1723.3,105.8333,0.0333,1.4444,0.8039,14589.3667,688.7634,473.3362,-7.9468,23.7444
search_candidate_000113_23397a4a,random-phased,90,90,23.6222,12.5,3.9,61.5,27.851,631.5444,497,166.2,1427.1,0.1222,81.0156,2.3,31.5667,855.6111,622,224.9,2191.9,110.4,0.0333,1.4889,0.7911,14874.3556,773.4913,520.6336,-10.0255,23.6222
search_candidate_000091_811d7e04,random-phased,90,90,23.5889,15.5,4,52.1,24.6608,604.6,479,153.6,1090.4,0.0667,74.4417,2.3111,31.3444,820.3667,636.5,217.5,1557.2,112.0556,0.0333,1.4889,0.8543,15293.2778,706.9517,461.2382,-8.3304,23.5889
search_candidate_000131_e54fb0c0,random-phased,90,90,23.3,16,4.9,43.7,22.5154,699.1778,590.5,240.9,1301.2,0.2333,88.7889,2.3444,34.3333,967.2667,854.5,315.8,1821.3,97.7889,0.0667,1.4,0.7382,13694.7556,673.5712,435.4115,-6.3577,23.3
search_candidate_000052_0450efab,random-phased,90,90,22.9556,16.5,4,46.1,26.6112,628.0556,485.5,185.9,1222.1,0.1778,81.2139,2.3,30.5333,824.5556,605,250.7,1576.9,103.2111,0.0444,1.4333,0.7757,14225.3444,656.2469,469.545,-9.3056,22.9556
search_candidate_000046_50e03f27,random-phased,90,90,22.8333,13,5,45.6,22.3414,668.2222,523.5,249.4,1394.1,0.2,85.5,2.3,33.8778,925.3556,689.5,293.5,1847.3,106.5111,0.0444,1.4889,0.7654,14582.2,671.0571,448.467,-6.1707,22.8333
search_candidate_000002_940ebd02,random-phased,90,90,22.7889,12,4,54.3,28.31,589.9,426.5,179.7,1301,0.0444,74.2006,2.2333,29.8778,804.7667,560,245.8,1631.2,111.1667,0.0333,1.3333,0.8733,14691.6444,734.7729,493.701,-10.155,22.7889
search_candidate_000151_cab451bf,random-phased,90,90,22.3444,18.5,4,39,22.5788,623.3333,659.5,141.9,982.4,0.1333,80.8772,2.3,31.0556,849.5111,819,209.8,1385.4,104.8333,0.0556,1.5111,0.7564,14750.6,614.1658,406.5384,-7.2894,22.3444
search_candidate_000092_32b04bd5,random-phased,90,90,22.3333,13.5,4,42.1,26.9159,591.5333,462.5,157.9,1310.3,0.0667,73.7433,2.2222,30.3111,798.0111,573.5,221,1706,110.9,0.0333,1.3889,0.8658,14856.5333,704.0005,466.7519,-9.458,22.3333
search_candidate_000102_fad5ea0f,random-phased,90,90,21.8556,13.5,4,40.1,24.9967,568.1333,460,136.9,1182.4,0.0667,72.6928,2.2111,29.3556,759.9444,558,194,1575.6,112.6889,0.0333,1.4333,0.847,14989.7444,642.5196,423.2302,-8.4983,21.8556
search_candidate_000036_fcd411c8,random-phased,90,90,21.5111,14,4,41,23.8039,565.0111,444.5,145.8,1209,0.0556,71.4433,2.2111,28.9,750.4333,597,207,1457.1,110.6556,0.0333,1.3333,0.8616,14582.6111,635.4642,437.0582,-7.902,21.5111
search_candidate_000009_9aa69681,random-phased,90,90,21.2556,13,3,41.1,24.7896,604.3444,485.5,162.2,1169.8,0.1333,80.6628,2.1333,30.5222,834,620,228.7,1991.2,105.3667,0.0333,1.4889,0.7882,14659.8889,699.1038,456.3441,-9.3948,21.2556
search_candidate_000024_f8d7af76,random-phased,90,90,21.1,13.5,4,41.1,21.8302,662.1667,528.5,180.4,1357.9,0.1444,84.8017,2.2667,33.0444,904.6,731,269.9,1902.9,105.7778,0.0333,1.5444,0.7644,14835.7889,704.5458,461.7119,-6.9151,21.1
search_candidate_000006_47dc7001,random-phased,90,90,20.8,15.5,4,37.1,22.8766,630.8,506,210.9,1342.1,0.1889,83.0806,2.1889,31.3556,863.0333,696.5,264.9,1770.6,102.3556,0.0444,1.5111,0.7557,14515.5556,693.9671,447.7315,-7.4383,20.8
search_candidate_000156_4b873dc5,random-phased,90,90,20.0556,14,4,37.1,22.034,639.7111,567.5,180.8,1024.3,0.2444,87.3789,2.1556,31.3889,882.8,772.5,271.7,1429.9,99.7778,0.0556,1.4556,0.729,14059.4556,669.4261,442.4243,-7.017,20.0556
search_candidate_000159_26d13a99,random-phased,90,90,18.9667,11,4,38,20.8318,567.2889,451.5,165.6,1213.4,0.0778,74.445,2.0556,29.6889,789.0444,610.5,218.8,1634.2,110.6111,0.0333,1.4556,0.8187,14956.2333,634.2578,424.1081,-6.4159,18.9667
